benchmark,solver,score
data/suite_500/QF_LIA/rings/ring_2exp8_6vars_2ite_unsat.smt2,z3::z3_lia_default,0.043
data/suite_500/QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/rings/ring_2exp8_6vars_5ite_unsat.smt2,z3::z3_lia_default,0.4
data/suite_500/QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2,z3::z3_lia_arith,29.725
data/suite_500/QF_LIA/rings/ring_2exp8_9vars_5ite_unsat.smt2,z3::z3_lia_default,0.657
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_7vars_3ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_7vars_3ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_7vars_3ite_unsat.smt2,z3::z3_lia_arith,0.042
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_7vars_3ite_unsat.smt2,z3::z3_lia_default,0.108
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_8vars_1ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_8vars_1ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_8vars_1ite_unsat.smt2,z3::z3_lia_arith,0.021
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp12_8vars_1ite_unsat.smt2,z3::z3_lia_default,0.053
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.008
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.008
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2,z3::z3_lia_arith,0.318
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2,z3::z3_lia_default,0.008
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2,z3::z3_lia_arith,0.035
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2,z3::z3_lia_default,0.076
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_4ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_4ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_4ite_unsat.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_6vars_4ite_unsat.smt2,z3::z3_lia_default,0.491
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2,z3::z3_lia_arith,0.049
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_7vars_3ite_unsat.smt2,z3::z3_lia_default,0.108
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.019
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.02
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,z3::z3_lia_arith,0.013
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,z3::z3_lia_default,0.013
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2,z3::z3_lia_arith,0.019
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2,z3::z3_lia_default,0.078
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.016
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.016
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,z3::z3_lia_arith,0.012
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,z3::z3_lia_default,0.012
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_8vars_7ite_unsat.smt2,z3::z3_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,z3::z3_lia_arith,0.024
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,z3::z3_lia_default,0.1
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,z3::z3_lia_arith,0.193
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp16_9vars_4ite_unsat.smt2,z3::z3_lia_default,0.42
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2,cvc5::cvc5_lia_arith,3.62
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2,cvc5::cvc5_lia_default,3.672
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2,z3::z3_lia_arith,0.014
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2,z3::z3_lia_default,0.015
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2,z3::z3_lia_arith,0.026
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2,z3::z3_lia_default,0.022
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2,z3::z3_lia_arith,0.581
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_6vars_4ite_unsat.smt2,z3::z3_lia_default,0.141
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.014
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.015
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2,z3::z3_lia_arith,0.013
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,z3::z3_lia_arith,0.063
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,z3::z3_lia_default,0.035
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_4ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_4ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_4ite_unsat.smt2,z3::z3_lia_arith,0.253
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp4_8vars_4ite_unsat.smt2,z3::z3_lia_default,0.07
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.015
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.014
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,z3::z3_lia_arith,0.013
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_2ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_2ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_2ite_unsat.smt2,z3::z3_lia_arith,0.085
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_7vars_2ite_unsat.smt2,z3::z3_lia_default,0.052
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_8vars_2ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_8vars_2ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_8vars_2ite_unsat.smt2,z3::z3_lia_arith,0.038
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp6_8vars_2ite_unsat.smt2,z3::z3_lia_default,0.033
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,cvc5::cvc5_lia_arith,0.016
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,cvc5::cvc5_lia_default,0.016
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,z3::z3_lia_arith,0.013
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_1ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_1ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_1ite_unsat.smt2,z3::z3_lia_arith,0.022
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_1ite_unsat.smt2,z3::z3_lia_default,0.047
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_4ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_4ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_4ite_unsat.smt2,z3::z3_lia_arith,0.256
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_8vars_4ite_unsat.smt2,z3::z3_lia_default,0.485
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_9vars_8ite_unsat.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_9vars_8ite_unsat.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_9vars_8ite_unsat.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/rings_preprocessed/ring_2exp8_9vars_8ite_unsat.smt2,z3::z3_lia_default,120
data/suite_500/QF_LIA/slacks/15-10.slack.smt2,cvc5::cvc5_lia_arith,0.02
data/suite_500/QF_LIA/slacks/15-10.slack.smt2,cvc5::cvc5_lia_default,0.02
data/suite_500/QF_LIA/slacks/15-10.slack.smt2,z3::z3_lia_arith,0.009
data/suite_500/QF_LIA/slacks/15-10.slack.smt2,z3::z3_lia_default,0.009
data/suite_500/QF_LIA/slacks/15-14.slack.smt2,cvc5::cvc5_lia_arith,0.02
data/suite_500/QF_LIA/slacks/15-14.slack.smt2,cvc5::cvc5_lia_default,0.02
data/suite_500/QF_LIA/slacks/15-14.slack.smt2,z3::z3_lia_arith,0.01
data/suite_500/QF_LIA/slacks/15-14.slack.smt2,z3::z3_lia_default,0.009
data/suite_500/QF_LIA/slacks/20-19.slack.smt2,cvc5::cvc5_lia_arith,0.414
data/suite_500/QF_LIA/slacks/20-19.slack.smt2,cvc5::cvc5_lia_default,0.411
data/suite_500/QF_LIA/slacks/20-19.slack.smt2,z3::z3_lia_arith,7.884
data/suite_500/QF_LIA/slacks/20-19.slack.smt2,z3::z3_lia_default,0.034
data/suite_500/QF_LIA/slacks/20-5.slack.smt2,cvc5::cvc5_lia_arith,0.021
data/suite_500/QF_LIA/slacks/20-5.slack.smt2,cvc5::cvc5_lia_default,0.021
data/suite_500/QF_LIA/slacks/20-5.slack.smt2,z3::z3_lia_arith,0.01
data/suite_500/QF_LIA/slacks/20-5.slack.smt2,z3::z3_lia_default,0.01
data/suite_500/QF_LIA/slacks/25-12.slack.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/slacks/25-12.slack.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/slacks/25-12.slack.smt2,z3::z3_lia_arith,7.032
data/suite_500/QF_LIA/slacks/25-12.slack.smt2,z3::z3_lia_default,0.029
data/suite_500/QF_LIA/slacks/25-16.slack.smt2,cvc5::cvc5_lia_arith,0.655
data/suite_500/QF_LIA/slacks/25-16.slack.smt2,cvc5::cvc5_lia_default,0.655
data/suite_500/QF_LIA/slacks/25-16.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/25-16.slack.smt2,z3::z3_lia_default,27.887
data/suite_500/QF_LIA/slacks/25-2.slack.smt2,cvc5::cvc5_lia_arith,0.131
data/suite_500/QF_LIA/slacks/25-2.slack.smt2,cvc5::cvc5_lia_default,0.131
data/suite_500/QF_LIA/slacks/25-2.slack.smt2,z3::z3_lia_arith,0.021
data/suite_500/QF_LIA/slacks/25-2.slack.smt2,z3::z3_lia_default,0.012
data/suite_500/QF_LIA/slacks/25-24.slack.smt2,cvc5::cvc5_lia_arith,5.242
data/suite_500/QF_LIA/slacks/25-24.slack.smt2,cvc5::cvc5_lia_default,5.344
data/suite_500/QF_LIA/slacks/25-24.slack.smt2,z3::z3_lia_arith,56.716
data/suite_500/QF_LIA/slacks/25-24.slack.smt2,z3::z3_lia_default,44.378
data/suite_500/QF_LIA/slacks/25-30.slack.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/slacks/25-30.slack.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/slacks/25-30.slack.smt2,z3::z3_lia_arith,7.198
data/suite_500/QF_LIA/slacks/25-30.slack.smt2,z3::z3_lia_default,26.445
data/suite_500/QF_LIA/slacks/25-5.slack.smt2,cvc5::cvc5_lia_arith,0.029
data/suite_500/QF_LIA/slacks/25-5.slack.smt2,cvc5::cvc5_lia_default,0.03
data/suite_500/QF_LIA/slacks/25-5.slack.smt2,z3::z3_lia_arith,0.014
data/suite_500/QF_LIA/slacks/25-5.slack.smt2,z3::z3_lia_default,0.01
data/suite_500/QF_LIA/slacks/25-9.slack.smt2,cvc5::cvc5_lia_arith,0.363
data/suite_500/QF_LIA/slacks/25-9.slack.smt2,cvc5::cvc5_lia_default,0.365
data/suite_500/QF_LIA/slacks/25-9.slack.smt2,z3::z3_lia_arith,0.012
data/suite_500/QF_LIA/slacks/25-9.slack.smt2,z3::z3_lia_default,0.015
data/suite_500/QF_LIA/slacks/30-16.slack.smt2,cvc5::cvc5_lia_arith,0.765
data/suite_500/QF_LIA/slacks/30-16.slack.smt2,cvc5::cvc5_lia_default,0.758
data/suite_500/QF_LIA/slacks/30-16.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/30-16.slack.smt2,z3::z3_lia_default,0.124
data/suite_500/QF_LIA/slacks/30-25.slack.smt2,cvc5::cvc5_lia_arith,0.883
data/suite_500/QF_LIA/slacks/30-25.slack.smt2,cvc5::cvc5_lia_default,0.883
data/suite_500/QF_LIA/slacks/30-25.slack.smt2,z3::z3_lia_arith,7.823
data/suite_500/QF_LIA/slacks/30-25.slack.smt2,z3::z3_lia_default,7.1
data/suite_500/QF_LIA/slacks/30-27.slack.smt2,cvc5::cvc5_lia_arith,3.571
data/suite_500/QF_LIA/slacks/30-27.slack.smt2,cvc5::cvc5_lia_default,3.61
data/suite_500/QF_LIA/slacks/30-27.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/30-27.slack.smt2,z3::z3_lia_default,7.197
data/suite_500/QF_LIA/slacks/30-4.slack.smt2,cvc5::cvc5_lia_arith,0.015
data/suite_500/QF_LIA/slacks/30-4.slack.smt2,cvc5::cvc5_lia_default,0.016
data/suite_500/QF_LIA/slacks/30-4.slack.smt2,z3::z3_lia_arith,0.012
data/suite_500/QF_LIA/slacks/30-4.slack.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/slacks/30-7.slack.smt2,cvc5::cvc5_lia_arith,40.313
data/suite_500/QF_LIA/slacks/30-7.slack.smt2,cvc5::cvc5_lia_default,42.251
data/suite_500/QF_LIA/slacks/30-7.slack.smt2,z3::z3_lia_arith,0.016
data/suite_500/QF_LIA/slacks/30-7.slack.smt2,z3::z3_lia_default,0.013
data/suite_500/QF_LIA/slacks/35-10.slack.smt2,cvc5::cvc5_lia_arith,2.086
data/suite_500/QF_LIA/slacks/35-10.slack.smt2,cvc5::cvc5_lia_default,2.068
data/suite_500/QF_LIA/slacks/35-10.slack.smt2,z3::z3_lia_arith,0.065
data/suite_500/QF_LIA/slacks/35-10.slack.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/slacks/40-11.slack.smt2,cvc5::cvc5_lia_arith,1.808
data/suite_500/QF_LIA/slacks/40-11.slack.smt2,cvc5::cvc5_lia_default,1.803
data/suite_500/QF_LIA/slacks/40-11.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/40-11.slack.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/slacks/40-12.slack.smt2,cvc5::cvc5_lia_arith,2.216
data/suite_500/QF_LIA/slacks/40-12.slack.smt2,cvc5::cvc5_lia_default,2.222
data/suite_500/QF_LIA/slacks/40-12.slack.smt2,z3::z3_lia_arith,0.022
data/suite_500/QF_LIA/slacks/40-12.slack.smt2,z3::z3_lia_default,0.031
data/suite_500/QF_LIA/slacks/40-20.slack.smt2,cvc5::cvc5_lia_arith,2.191
data/suite_500/QF_LIA/slacks/40-20.slack.smt2,cvc5::cvc5_lia_default,2.179
data/suite_500/QF_LIA/slacks/40-20.slack.smt2,z3::z3_lia_arith,1.031
data/suite_500/QF_LIA/slacks/40-20.slack.smt2,z3::z3_lia_default,0.089
data/suite_500/QF_LIA/slacks/40-8.slack.smt2,cvc5::cvc5_lia_arith,1.477
data/suite_500/QF_LIA/slacks/40-8.slack.smt2,cvc5::cvc5_lia_default,1.493
data/suite_500/QF_LIA/slacks/40-8.slack.smt2,z3::z3_lia_arith,0.217
data/suite_500/QF_LIA/slacks/40-8.slack.smt2,z3::z3_lia_default,0.011
data/suite_500/QF_LIA/slacks/45-10.slack.smt2,cvc5::cvc5_lia_arith,0.152
data/suite_500/QF_LIA/slacks/45-10.slack.smt2,cvc5::cvc5_lia_default,0.152
data/suite_500/QF_LIA/slacks/45-10.slack.smt2,z3::z3_lia_arith,0.011
data/suite_500/QF_LIA/slacks/45-10.slack.smt2,z3::z3_lia_default,0.013
data/suite_500/QF_LIA/slacks/45-27.slack.smt2,cvc5::cvc5_lia_arith,3.981
data/suite_500/QF_LIA/slacks/45-27.slack.smt2,cvc5::cvc5_lia_default,4.013
data/suite_500/QF_LIA/slacks/45-27.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/45-27.slack.smt2,z3::z3_lia_default,0.269
data/suite_500/QF_LIA/slacks/45-28.slack.smt2,cvc5::cvc5_lia_arith,120
data/suite_500/QF_LIA/slacks/45-28.slack.smt2,cvc5::cvc5_lia_default,120
data/suite_500/QF_LIA/slacks/45-28.slack.smt2,z3::z3_lia_arith,120
data/suite_500/QF_LIA/slacks/45-28.slack.smt2,z3::z3_lia_default,0.42
data/suite_500/QF_LIA/slacks/45-9.slack.smt2,cvc5::cvc5_lia_arith,0.015
data/suite_500/QF_LIA/slacks/45-9.slack.smt2,cvc5::cvc5_lia_default,0.016
data/suite_500/QF_LIA/slacks/45-9.slack.smt2,z3::z3_lia_arith,0.013
data/suite_500/QF_LIA/slacks/45-9.slack.smt2,z3::z3_lia_default,0.011
